:nominal
recnum, 1, 0, r
z1, 15, 1, z1, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
n1, 15, 1, n1, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
w1, 15, 1, w1, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
e1, 15, 1, e1, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
s1, 15, 1, s1, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
z2, 15, 1, z2, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
n2, 15, 1, n2, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
w2, 15, 1, w2, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
e2, 15, 1, e2, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
s2, 15, 1, s2, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
z3, 15, 0, z3, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
n3, 15, 0, n3, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
w3, 15, 0, w3, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
e3, 15, 0, e3, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
s3, 15, 0, s3, [1(11,90,95,21,22,23,24,31);5(42);2(81,82);3(71,52);4(41,43)]
F, 2, 2, F                                     

:data
14486311	42	42	42	81	81	42	42	42	81	81	42	42	42	81	81	1
13800006	71	42	71	42	52	71	52	71	71	71	42	42	42	42	71	1
1962148	42	42	42	42	42	52	52	52	52	42	42	71	42	42	42	1
16689172	42	42	42	42	42	42	42	42	42	71	42	42	42	42	52	1
9422599	42	71	42	43	42	52	52	52	52	52	52	43	52	52	52	0
16345270	52	52	52	52	52	42	42	42	42	42	52	52	52	52	52	0
13460042	81	81	81	81	42	81	81	81	81	81	81	81	81	81	81	0
9824717	71	71	71	71	71	52	52	52	52	52	42	42	42	42	43	1
11293738	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
16097698	42	42	42	42	42	52	52	52	52	52	42	42	42	42	42	1
16913015	21	21	71	21	21	21	21	52	21	21	21	21	42	21	21	0
9543428	42	42	42	43	42	42	42	42	43	42	42	42	42	43	42	1
21900446	22	22	22	22	81	22	42	22	22	81	22	42	22	22	81	0
16601602	42	42	43	42	42	42	42	43	42	42	42	42	43	42	42	1
19040678	43	43	43	43	42	43	43	43	43	42	43	43	43	43	42	0
20404096	42	42	42	42	42	42	71	42	71	42	42	52	42	52	42	1
2562399	43	42	43	43	43	43	42	43	43	43	43	42	43	43	43	0
1715088	42	43	42	42	42	42	42	42	42	42	42	42	42	42	42	1
18243935	71	42	71	81	71	71	71	71	71	71	71	52	71	71	71	0
19342186	42	42	90	90	90	42	42	90	90	90	42	42	90	90	90	1
6831141	42	42	42	42	42	42	42	52	42	42	42	42	52	42	42	1
3887543	81	42	42	42	81	42	42	81	81	81	42	42	81	81	81	1
18140364	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
19124630	42	42	21	42	42	42	42	21	42	42	42	42	21	42	42	1
15732817	71	71	71	42	71	52	42	52	52	52	42	42	42	42	42	1
8813487	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
5083286	42	42	42	42	21	42	42	42	42	21	42	42	42	42	21	1
16452210	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
11270974	52	52	52	52	52	52	42	52	43	52	52	52	42	52	52	0
16994855	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
6419693	42	43	42	42	42	42	43	43	42	42	42	43	43	42	42	1
4823050	42	42	42	42	21	42	42	42	42	21	42	42	42	42	21	1
16456699	42	42	42	42	42	42	42	31	42	42	42	42	31	42	42	1
18638071	42	42	42	42	42	42	42	52	42	42	42	42	42	42	42	1
2366112	42	21	21	42	42	42	21	21	42	42	42	21	21	42	42	1
9143429	42	42	42	42	42	42	42	42	42	42	52	71	52	52	52	0
108552	42	42	42	42	42	71	71	71	71	71	52	52	42	52	52	0
9176599	21	42	42	21	21	42	42	42	21	21	42	42	42	21	21	1
15902746	42	42	42	42	43	42	42	42	42	42	42	42	42	42	42	1
9504506	42	42	42	42	42	42	71	42	71	71	52	71	52	71	71	0
21987335	42	52	42	42	42	42	42	42	42	52	42	42	42	42	52	1
19116661	42	21	42	42	42	42	21	42	42	42	42	21	42	42	42	1
8965498	71	71	71	71	71	52	52	52	52	42	42	42	42	42	42	1
21563884	71	71	71	71	71	52	52	52	52	52	43	43	42	43	42	0
21990990	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
12001986	43	42	42	42	43	43	42	42	42	43	52	52	52	52	52	0
20122785	42	42	71	42	71	71	71	71	42	71	71	71	71	42	71	0
54112	42	71	42	42	42	42	52	42	42	42	42	52	42	42	42	1
8931362	52	52	52	52	52	42	42	42	42	42	52	52	52	52	52	0
15967495	52	52	52	52	52	52	52	52	52	42	42	42	42	42	42	1
17687259	42	43	43	42	43	43	42	71	42	43	43	42	71	42	43	0
18427714	42	42	42	42	42	42	42	42	42	42	42	42	42	52	42	1
7381293	52	42	52	52	52	52	42	52	52	52	42	42	42	52	43	1
17046116	90	90	42	43	90	90	90	42	43	90	90	90	42	43	90	0
20478348	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
15475562	42	81	42	42	42	81	81	81	81	81	81	81	81	81	81	0
16994700	42	42	42	42	42	52	71	52	52	42	52	52	52	52	42	0
11780567	42	42	42	52	52	42	52	42	42	42	42	52	42	42	42	1
15760107	71	52	52	71	71	52	52	52	52	52	42	42	42	42	42	1
7272223	71	71	71	71	71	52	52	52	52	52	42	42	43	42	42	1
15290656	42	42	42	42	42	42	42	42	42	42	71	71	42	42	42	0
21299171	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
20993434	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
9252737	42	42	42	42	43	42	42	42	42	43	52	52	52	52	43	0
7067949	52	52	52	52	52	52	52	52	52	52	42	43	42	42	42	1
9393924	43	43	42	43	43	43	43	42	43	43	43	43	42	43	43	0
9539577	71	42	43	42	71	43	42	43	42	43	43	42	43	42	43	0
13385574	71	71	71	71	42	52	52	52	52	71	42	42	42	42	52	1
6789338	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
11933472	81	81	42	81	81	81	81	42	81	81	81	81	42	81	81	0
19252147	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
6500272	42	42	42	52	42	42	52	52	42	42	42	71	71	42	42	1
13319053	42	42	42	42	81	42	42	42	42	42	42	42	42	42	42	1
17916325	52	52	52	52	52	52	52	52	52	52	52	52	52	52	42	0
12058609	43	43	42	43	43	71	71	71	71	71	52	52	52	52	52	0
8775639	42	42	42	42	42	42	42	43	42	42	42	42	43	42	42	1
18597335	42	42	42	42	42	71	71	71	71	71	42	42	42	42	52	1
18452381	52	42	42	42	52	71	71	71	52	52	42	42	42	43	43	1
15980271	42	42	42	42	42	52	52	52	52	52	42	42	42	42	42	1
6596255	21	21	21	21	42	21	52	21	21	42	21	52	21	21	42	0
2526736	52	43	52	71	52	42	43	42	52	42	52	43	52	52	52	0
11421892	42	42	42	42	52	42	42	52	42	42	42	42	52	42	42	1
9282366	42	42	42	42	43	42	42	43	42	43	42	42	43	42	43	1
13568075	42	42	42	42	42	42	42	81	42	42	52	52	52	52	52	0
18477881	71	42	71	71	71	71	71	42	71	52	71	71	42	71	43	0
11661754	42	42	42	42	42	42	42	42	42	42	42	42	42	42	52	1
13740208	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
22050687	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
21328377	42	42	42	42	42	42	42	42	42	42	52	71	71	52	71	0
20634702	52	43	52	43	52	52	43	52	52	52	43	43	42	43	42	0
18021355	42	41	41	42	42	71	71	71	71	52	52	52	52	52	52	0
22072445	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
6237447	81	81	42	42	42	42	42	42	81	42	42	42	42	81	42	1
18710001	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
14670798	42	42	42	21	42	42	42	42	21	42	42	42	42	21	42	1
12126842	43	43	43	42	42	43	43	43	42	42	43	43	43	42	42	0
2167530	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
15646495	81	81	81	81	81	81	81	42	81	81	81	81	42	81	81	0
13847020	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
20637719	52	52	52	42	52	42	42	42	42	42	42	42	43	42	42	1
16883312	52	52	52	52	52	52	52	52	52	52	42	42	42	42	43	1
12309018	43	42	42	43	43	43	42	42	43	43	43	42	42	43	43	0
11130158	43	43	43	43	42	43	42	42	43	42	43	42	42	43	42	0
18431401	42	42	42	42	42	71	71	71	71	71	52	42	52	52	52	0
4218524	42	42	42	42	42	42	42	42	42	42	52	42	52	52	52	0
18870445	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
18886955	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
2223943	71	71	71	71	71	52	52	52	52	52	43	43	42	42	43	0
15449391	42	42	42	42	42	52	52	42	52	52	42	42	42	42	42	1
4601072	52	42	52	42	52	52	42	52	42	52	52	42	52	42	52	0
9427197	52	52	52	52	52	52	52	52	52	52	43	42	42	43	42	0
4642814	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
16728864	43	71	43	71	43	43	52	43	52	43	43	42	43	42	43	0
6386655	81	42	81	42	81	81	81	81	81	81	81	81	81	81	81	0
16966967	42	42	42	42	42	42	71	42	71	42	42	52	42	52	42	1
20495798	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
11845605	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
18635181	43	43	43	42	42	43	43	42	43	42	43	43	42	43	42	0
9777101	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
18899670	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
9202979	42	42	42	42	42	42	52	42	42	42	42	52	52	42	52	1
9731976	52	52	52	52	52	52	52	52	52	52	41	42	42	43	41	0
9512803	43	42	43	43	41	43	42	43	43	41	43	42	43	43	41	0
17215337	42	42	41	42	41	42	42	41	42	41	42	42	41	42	41	1
9971155	81	81	81	81	42	81	81	81	81	42	81	81	81	81	42	0
3088943	21	81	21	21	42	21	81	21	21	42	21	81	21	21	42	0
9505999	43	43	43	42	43	43	43	43	42	43	43	43	43	42	43	0
4786586	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
9753607	42	21	42	42	42	42	21	42	42	42	42	21	42	42	42	1
16058729	42	42	42	52	52	42	42	42	42	52	42	42	42	42	42	1
8716795	21	21	21	21	21	21	71	21	21	81	21	42	21	21	81	0
14067734	52	52	52	52	52	52	42	42	52	52	52	42	42	52	52	0
18397642	42	42	42	52	42	42	42	42	42	42	42	42	42	42	42	1
6805500	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
9272750	42	43	42	42	42	71	71	71	42	71	52	52	52	42	52	0
19308983	71	71	43	42	42	52	52	43	42	42	42	42	43	42	42	1
13719294	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
11961601	42	21	42	42	42	42	21	42	42	42	42	21	42	42	42	1
2518939	43	42	43	42	42	71	71	71	71	71	52	52	52	52	52	0
19076425	52	52	52	43	52	52	52	52	43	52	43	43	43	43	42	0
16388459	42	42	52	42	42	42	42	42	71	42	42	42	42	42	42	1
9226085	42	42	42	42	42	42	42	52	42	42	71	71	52	71	42	0
16269285	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
9845663	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
15541095	42	42	81	42	42	81	81	81	42	81	81	81	81	42	81	0
18622	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
19051473	42	42	42	42	21	42	42	42	42	21	42	42	42	42	21	1
206196	21	21	42	21	42	21	21	42	21	42	21	21	42	21	42	0
9020139	42	42	42	42	42	52	52	52	52	52	42	42	42	42	42	1
14537714	21	42	21	21	42	21	52	21	21	42	21	42	21	21	42	0
15887574	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
13817554	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
20399806	21	42	42	21	21	42	42	42	21	42	42	42	42	21	42	1
16126996	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
7316799	43	43	42	42	43	71	71	71	71	71	52	52	52	52	52	0
5575276	43	43	42	42	11	42	42	42	43	11	42	42	42	43	11	1
21288177	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
11857355	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
2557751	42	42	43	42	42	42	42	43	42	42	42	42	43	42	42	1
2396561	71	71	71	71	71	52	52	52	52	52	42	52	42	52	42	1
16631928	42	42	42	43	42	42	42	42	43	42	42	42	42	43	42	1
17955672	52	52	71	52	71	52	52	52	52	52	42	43	43	52	42	1
7528210	42	42	43	42	43	42	42	43	42	43	42	42	43	42	43	1
10960763	42	42	42	42	42	42	42	81	42	81	42	42	81	42	81	1
6891305	52	42	52	52	52	52	52	52	52	52	52	52	52	52	52	0
854543	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
13594962	43	43	43	42	42	43	43	43	43	43	43	43	43	43	43	0
9450088	42	42	42	42	21	42	42	42	42	21	42	42	42	42	21	1
18317909	81	81	81	81	81	81	81	81	81	42	81	81	81	81	42	0
13461612	41	42	42	42	41	42	42	42	41	42	42	42	42	41	42	1
7435009	52	52	52	52	52	42	52	52	42	42	52	52	52	52	52	0
18409961	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
11355880	42	52	42	42	42	42	42	42	42	42	42	52	52	42	42	1
14219996	43	43	43	43	42	43	43	43	43	52	43	43	43	43	42	0
13379398	42	42	42	71	42	42	42	42	42	42	42	42	42	42	42	1
4691204	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
20745310	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
21958489	42	42	42	42	42	42	42	52	42	52	42	42	42	42	43	1
2596378	21	71	21	21	42	21	52	21	21	42	21	42	21	21	71	0
9837042	52	52	52	52	52	52	52	52	52	52	42	42	41	42	42	1
17642117	41	41	41	41	42	41	41	42	41	42	41	41	42	41	42	0
14344560	43	43	43	43	42	43	43	43	43	42	43	43	43	43	42	0
16945921	42	43	42	42	42	71	43	71	71	71	52	52	52	52	52	0
15521889	42	42	42	42	42	42	42	42	42	52	42	42	42	42	42	1
12267529	52	52	52	52	52	52	52	52	52	52	42	42	42	43	42	1
17152864	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
11148093	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
20420689	71	71	71	42	71	52	52	52	52	52	42	42	42	42	42	1
4429619	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
10091334	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
16135743	42	42	42	42	42	42	42	42	42	42	52	42	71	42	71	0
11150121	52	42	52	52	71	52	42	52	52	52	52	42	52	52	52	0
3800193	42	42	42	42	52	42	42	42	42	52	42	42	42	42	52	1
11090277	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
17005231	43	42	21	43	43	43	42	21	43	43	43	42	21	43	43	0
6890176	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
11724442	42	42	42	52	52	42	42	42	42	42	42	42	42	42	42	1
4751544	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
4794370	43	42	42	43	42	43	42	42	43	42	43	42	42	43	42	0
9112654	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
5044543	42	42	42	42	42	42	42	42	42	42	42	71	71	71	42	1
17133454	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
18903761	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
7182849	71	43	71	71	71	52	43	52	52	52	42	43	42	42	42	1
7211586	42	43	42	43	42	42	43	42	43	42	42	43	42	43	42	1
20587149	52	52	42	52	42	42	42	42	52	42	42	42	42	52	42	1
9563893	42	42	42	42	42	71	71	71	71	71	71	52	71	52	71	0
1908453	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
14659499	42	42	42	42	42	71	71	71	42	42	52	52	52	42	42	0
19446640	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
6773441	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
18474656	71	71	42	71	52	52	52	52	52	52	42	42	42	42	42	1
4911728	81	81	81	81	42	81	81	81	81	42	81	81	81	81	42	0
21487954	42	42	42	21	21	42	42	42	21	21	42	52	52	21	21	1
11657572	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
12304347	43	43	43	42	43	43	43	43	42	43	43	43	43	42	43	0
20894362	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
4762733	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
15814732	42	81	81	42	42	81	81	81	52	81	81	81	81	42	81	0
16808220	42	42	42	42	42	42	42	42	42	42	71	42	42	71	71	0
1849462	42	42	81	42	81	52	42	81	42	52	81	42	81	42	81	0
11215163	42	42	42	42	42	71	71	71	71	71	52	52	52	52	42	0
22119866	42	42	42	42	52	42	42	42	42	42	42	42	42	42	42	1
853511	42	42	42	42	42	42	42	42	42	42	71	52	71	71	71	0
21902263	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
7560675	81	81	81	81	81	81	81	81	81	81	42	81	42	82	42	1
21783796	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
20401480	52	52	42	52	52	42	42	42	52	52	42	42	42	52	52	1
1858525	42	42	42	81	42	42	81	42	42	42	42	81	42	42	42	1
17077127	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
16288854	42	42	42	42	42	52	52	52	52	52	42	42	42	42	42	1
16707966	43	42	43	42	43	71	71	71	71	71	52	52	52	52	52	0
5681863	22	42	23	22	22	23	23	22	22	22	23	23	22	22	22	0
16450234	43	43	43	42	42	43	42	42	43	43	43	42	42	43	43	0
20536272	42	42	42	42	42	42	42	42	42	42	71	52	52	71	71	0
9290482	22	42	21	22	22	21	21	21	22	22	21	21	21	22	22	0
21014122	43	43	43	42	43	71	71	71	71	71	42	42	42	43	42	1
21452428	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
4186187	42	42	42	43	42	42	43	42	42	42	42	43	42	42	42	1
7330694	81	81	81	21	81	52	52	52	21	52	42	42	42	21	42	1
16266749	42	42	42	42	42	52	52	52	52	52	42	42	42	42	42	1
18769486	52	52	52	52	52	43	52	52	43	43	52	42	42	43	52	0
2537504	42	42	43	42	42	71	71	71	71	71	42	42	42	52	42	1
6365191	42	42	42	42	42	42	42	42	42	42	42	42	42	52	42	1
4102948	71	71	71	71	71	52	52	52	52	52	43	43	42	43	42	0
11908450	81	81	81	81	81	71	42	71	42	42	52	71	52	71	71	0
12081267	42	42	42	42	42	42	42	42	42	42	52	42	52	52	52	0
6759857	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
2110462	42	42	42	42	42	52	52	52	52	71	52	52	42	52	52	0
16986943	81	81	81	81	81	42	42	42	42	42	42	42	42	42	42	1
17648881	42	21	42	42	43	42	21	42	42	42	42	21	42	42	42	1
1624927	42	81	42	42	42	42	42	42	42	42	81	81	81	81	81	0
16615920	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
18757661	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
18612275	52	52	52	52	52	52	52	52	52	42	52	52	52	52	42	0
49213	42	81	81	81	42	42	81	81	81	42	42	81	81	81	42	1
19304395	71	71	43	71	43	43	43	43	52	43	43	43	43	42	43	0
19236899	71	71	71	71	52	52	52	52	52	52	41	42	42	41	42	0
20785674	71	71	42	71	71	42	42	42	52	42	42	42	42	52	42	1
19327592	52	52	52	52	52	52	43	42	52	52	42	52	52	42	42	1
4302345	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
16398757	42	42	42	42	42	52	52	52	52	52	42	42	42	42	42	1
13364533	42	42	42	42	42	42	42	42	42	71	42	42	42	42	42	1
22100121	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
5068457	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
4836208	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
3841496	22	42	22	22	81	22	42	22	22	22	22	42	22	22	22	0
21973226	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
16729991	43	43	42	43	43	43	43	42	43	43	43	43	42	43	43	0
11861216	42	42	42	42	43	42	42	42	42	43	42	71	42	42	43	1
14375860	43	43	42	43	42	43	43	42	43	42	43	43	42	43	42	0
18616040	42	42	42	42	42	42	42	52	42	42	42	42	52	42	42	1
16059417	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
18546239	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
3634966	42	90	42	90	42	42	42	42	42	42	42	42	42	42	42	1
15691745	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
1843804	42	42	42	81	42	42	42	81	42	81	42	42	81	42	81	1
4575912	52	42	42	52	52	42	42	42	52	52	42	42	42	43	43	1
9450508	43	42	43	42	43	43	42	43	42	43	43	42	43	42	43	0
6511862	42	42	42	42	42	42	42	42	42	11	42	42	42	42	11	1
19090177	43	43	43	42	43	43	43	43	42	43	43	43	43	42	43	0
1954068	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
15870334	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
20536228	42	42	42	42	42	42	42	81	42	42	42	42	81	42	42	1
20420800	43	43	42	42	43	42	42	42	43	42	42	42	42	43	42	1
2549149	42	43	42	43	43	42	43	42	43	43	42	43	42	43	43	1
2191821	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
10807130	81	81	52	81	52	42	42	42	81	42	42	42	42	81	42	1
13748109	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
9536230	42	42	42	42	42	52	52	52	42	52	52	52	43	42	52	0
6467438	42	42	71	42	42	52	52	52	42	42	42	42	42	42	42	1
4106538	52	52	52	42	52	52	52	52	52	52	52	52	52	52	52	0
21198368	42	42	42	42	42	42	42	42	42	42	42	52	42	52	42	1
18269970	21	21	42	21	42	42	42	43	21	42	42	42	43	21	42	1
18598095	52	52	52	52	71	52	52	52	52	52	42	42	42	42	42	1
13440338	42	42	42	42	42	42	43	43	42	42	42	43	43	42	42	1
16128423	42	52	42	42	42	42	52	52	42	42	42	42	42	42	42	1
20978864	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
7034220	71	71	71	21	71	52	52	52	21	42	71	71	71	21	42	0
16686774	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
8623613	42	42	71	42	42	71	71	71	42	11	71	71	71	42	11	0
11677828	52	52	52	42	42	52	52	52	52	52	52	52	52	52	52	0
20491453	21	21	21	21	42	21	42	21	21	21	21	42	21	21	21	0
17689243	81	81	81	42	81	81	81	81	81	81	81	81	81	81	81	0
4051288	42	42	42	42	42	42	42	71	42	42	42	42	71	42	42	1
2480483	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
18590286	42	42	42	42	42	71	71	71	42	71	52	52	52	42	52	0
1859495	21	22	42	21	42	42	22	42	21	42	42	22	42	21	42	1
2185890	21	42	52	21	21	21	42	52	21	21	21	42	52	21	21	0
19151416	42	42	42	21	42	42	42	42	21	42	42	42	42	21	42	1
5826361	42	42	42	22	42	42	42	42	42	42	42	42	42	42	42	1
9179677	42	42	42	42	42	42	42	42	42	52	42	42	42	42	42	1
16188723	42	42	42	42	43	42	42	42	42	42	42	42	42	42	42	1
18588389	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
11827777	71	71	71	71	42	42	42	52	52	42	71	71	42	71	42	0
20535899	52	52	71	52	71	52	52	52	52	52	42	42	42	52	42	1
12255316	43	42	43	43	43	71	71	71	71	71	52	52	52	52	52	0
19437970	42	42	42	42	42	42	42	42	42	42	71	71	71	42	42	0
13583996	42	42	71	52	52	52	52	52	42	52	42	42	42	42	42	1
16937978	42	42	42	42	42	71	71	71	71	71	42	42	42	42	42	1
3793442	52	52	52	42	52	52	52	42	52	52	52	52	42	52	52	0
119726	42	43	42	42	42	42	43	42	42	42	42	71	42	42	42	1
1843404	52	52	52	52	52	52	52	52	52	52	42	42	42	43	43	1
19317418	71	71	71	71	71	52	52	52	52	52	42	42	43	42	42	1
8839725	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
9569234	42	42	21	90	21	42	42	21	90	21	42	42	21	90	21	1
13385229	42	82	82	82	42	82	95	95	42	82	82	95	95	42	82	0
4335333	42	52	42	42	42	42	42	42	42	42	42	42	42	42	42	1
1845266	42	42	42	42	42	42	42	42	42	42	42	71	71	42	71	1
11650050	42	42	52	42	42	52	52	42	42	52	52	52	42	42	52	0
6870379	42	42	42	42	42	42	42	42	42	42	71	71	71	71	71	0
18478628	21	21	42	42	21	52	52	52	21	52	42	42	42	21	42	1
2615227	42	42	42	42	42	42	42	42	42	42	71	52	71	71	71	0
11215687	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
22105014	52	42	42	52	52	42	42	42	52	42	42	42	42	52	42	1
4890433	71	71	71	71	71	52	52	52	52	52	42	42	42	42	42	1
139746	43	42	43	42	42	43	42	43	42	42	43	42	43	42	42	0
12310227	21	21	21	42	42	21	21	21	42	42	21	21	21	42	42	0
12190090	42	42	43	42	42	42	42	43	42	42	42	42	43	42	42	1
21515430	71	42	71	42	71	52	42	52	42	52	42	42	42	42	43	1
13338369	71	71	71	71	71	71	52	52	52	71	42	42	42	42	42	1
15655445	42	42	42	42	81	42	42	42	42	81	42	42	42	42	81	1
81471	42	52	42	52	43	42	52	42	52	43	42	52	42	52	43	1
20522213	81	81	81	81	81	81	42	81	81	81	81	42	81	81	81	0
9058992	52	52	52	52	42	42	42	52	42	52	42	42	52	42	52	1
18563159	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
15984992	52	52	52	52	52	52	52	52	52	52	42	42	42	42	42	1
21573179	42	81	42	42	42	42	81	42	42	42	42	81	42	42	42	1
11820933	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
8344631	42	90	42	90	42	42	90	42	42	42	42	90	42	42	42	1
4058388	71	71	52	71	81	52	81	81	52	81	42	81	81	42	81	1
18157741	42	42	42	42	42	52	52	52	52	52	43	42	43	42	42	0
4163607	52	52	52	52	52	42	42	42	42	42	52	52	52	52	52	0
9956430	42	42	42	42	42	71	71	71	71	71	42	42	52	42	52	1
18289472	52	52	52	52	52	52	52	42	52	52	42	42	42	42	42	1
15622857	81	42	81	81	81	81	42	81	81	42	81	42	81	81	42	0
15819976	42	42	42	42	71	42	42	52	42	52	42	42	42	42	43	1
15861648	42	42	42	42	42	42	42	42	42	42	52	52	52	52	52	0
21584030	43	42	42	43	42	43	42	42	43	42	43	42	42	43	42	0
9917514	42	43	42	42	42	42	43	42	42	42	42	71	42	42	42	1
13507307	42	42	42	42	42	42	42	52	42	42	42	42	52	42	42	1
14597880	21	43	21	21	81	21	43	21	21	81	21	43	21	21	42	0
12329949	43	43	42	43	42	43	43	42	43	42	43	43	42	43	42	0
2672229	42	42	42	42	42	71	71	71	71	71	52	52	52	52	52	0
18006988	42	52	52	52	42	52	52	42	42	42	52	52	42	42	42	0
